1972-12-05,301.1100
1972-12-06,301.1100
1972-12-07,301.1100
1972-12-08,301.1100
1972-12-11,301.0700
1972-12-12,301.1100
1972-12-13,301.1100
1972-12-14,301.1100
1972-12-15,301.1100
1972-12-18,301.1100
1972-12-19,301.1100
1972-12-20,301.1100
1972-12-21,301.1100
1972-12-22,301.1100
1972-12-26,301.3900
1972-12-27,302.0200
1972-12-28,302.0200
1972-12-29,301.6600
1973-01-02,301.3900
1973-01-03,301.4300
1973-01-04,301.2000
1973-01-05,301.3000
1973-01-08,302.2100
1973-01-09,302.0700
1973-01-10,301.8400
1973-01-11,301.4800
1973-01-12,301.6600
1973-01-15,301.6600
1973-01-16,301.9300
1973-01-17,302.1100
1973-01-18,302.2100
1973-01-19,302.5700
1973-01-22,302.4800
1973-01-23,301.6600
1973-01-24,302.1100
1973-01-25,301.8400
1973-01-26,301.7500
1973-01-29,301.6600
1973-01-30,301.3900
1973-01-31,301.3900
1973-02-01,300.9300
1973-02-02,299.5800
1973-02-05,300.7500
1973-02-06,299.8500
1973-02-07,299.8500
1973-02-08,299.4000
1973-02-09,293.2600
1973-02-13,266.6700
1973-02-14,265.9600
1973-02-15,263.0200
1973-02-16,263.8500
1973-02-20,265.9600
1973-02-21,264.9000
1973-02-22,265.4600
1973-02-23,264.9000
1973-02-26,265.6000
1973-02-27,265.9600
1973-02-28,265.6700
1973-03-01,265.6000
1973-03-02,262.1200
1973-03-05,259.0700
1973-03-06,261.7800
1973-03-07,261.9200
1973-03-08,261.4400
1973-03-09,260.4200
1973-03-12,257.0700
1973-03-13,254.9700
1973-03-14,254.4500
1973-03-15,255.7500
1973-03-16,260.0800
1973-03-19,263.1600
1973-03-20,263.1600
1973-03-21,263.1600
1973-03-22,263.5000
1973-03-23,266.0300
1973-03-26,265.5300
1973-03-27,265.3900
1973-03-28,265.6000
1973-03-29,265.6700
1973-03-30,265.9600
1973-04-02,266.0300
1973-04-03,265.4600
1973-04-04,264.9700
1973-04-05,264.5500
1973-04-06,264.7600
1973-04-09,265.5300
1973-04-10,265.5300
1973-04-11,265.6700
1973-04-12,266.0300
1973-04-13,265.8900
1973-04-16,265.6000
1973-04-17,265.4600
1973-04-18,265.4600
1973-04-19,265.5300
1973-04-20,265.6000
1973-04-23,265.6000
1973-04-24,265.4600
1973-04-25,265.4600
1973-04-26,265.6000
1973-04-27,265.6000
1973-04-30,265.5300
1973-05-01,265.5300
1973-05-02,265.5300
1973-05-03,265.5300
1973-05-04,265.5300
1973-05-07,265.5300
1973-05-08,265.6700
1973-05-09,265.0400
1973-05-10,265.0400
1973-05-11,265.4600
1973-05-14,264.7600
1973-05-15,262.4700
1973-05-16,262.9500
1973-05-17,264.4800
1973-05-18,264.2700
1973-05-21,262.9500
1973-05-22,263.5700
1973-05-23,264.2000
1973-05-24,264.5500
1973-05-25,264.8300
1973-05-29,264.9000
1973-05-30,264.8300
1973-05-31,264.6900
1973-06-01,264.0600
1973-06-04,262.8800
1973-06-05,262.8800
1973-06-06,264.1300
1973-06-07,264.2700
1973-06-08,264.4100
1973-06-11,264.6900
1973-06-12,264.6900
1973-06-13,264.6200
1973-06-14,264.6900
1973-06-15,264.6900
1973-06-18,264.6900
1973-06-19,264.8300
1973-06-20,264.9700
1973-06-21,265.0400
1973-06-22,265.0400
1973-06-25,265.1800
1973-06-26,265.1800
1973-06-27,265.1800
1973-06-28,265.1800
1973-06-29,263.1600
1973-07-02,265.2500
1973-07-03,265.0400
1973-07-05,265.1100
1973-07-06,262.1200
1973-07-09,259.4000
1973-07-10,263.1600
1973-07-11,264.8300
1973-07-12,264.7600
1973-07-13,265.0400
1973-07-16,265.1100
1973-07-17,265.2500
1973-07-18,265.1100
1973-07-19,265.1800
1973-07-20,265.6000
1973-07-23,266.1700
1973-07-24,265.6000
1973-07-25,265.5300
1973-07-26,265.6000
1973-07-27,264.7600
1973-07-30,263.5700
1973-07-31,263.4400
1973-08-01,263.4400
1973-08-02,264.7600
1973-08-03,265.3900
1973-08-06,265.1100
1973-08-07,265.2500
1973-08-08,265.1800
1973-08-09,265.1100
1973-08-10,265.2500
1973-08-13,265.4600
1973-08-14,265.4600
1973-08-15,265.4600
1973-08-16,265.3900
1973-08-17,265.5300
1973-08-20,265.6000
1973-08-21,265.1800
1973-08-22,265.2500
1973-08-23,265.2500
1973-08-24,265.2500
1973-08-27,265.3200
1973-08-28,265.3200
1973-08-29,265.3200
1973-08-30,265.3900
1973-08-31,265.3900
1973-09-04,265.4600
1973-09-05,265.3900
1973-09-06,265.3900
1973-09-07,265.3900
1973-09-10,265.3900
1973-09-11,265.4600
1973-09-12,265.6000
1973-09-13,265.6000
1973-09-14,265.6000
1973-09-17,265.5300
1973-09-18,265.5300
1973-09-19,265.4600
1973-09-20,265.3900
1973-09-21,265.2500
1973-09-24,265.3900
1973-09-25,265.4600
1973-09-26,265.5300
1973-09-27,265.6000
1973-09-28,265.6000
1973-10-01,265.6000
1973-10-02,265.7500
1973-10-03,265.8900
1973-10-04,265.9600
1973-10-05,266.1700
1973-10-09,266.3100
1973-10-10,266.3100
1973-10-11,266.2400
1973-10-12,266.2400
1973-10-15,266.4500
1973-10-16,266.4500
1973-10-17,266.3800
1973-10-18,266.3100
1973-10-19,266.3800
1973-10-23,266.4500
1973-10-24,266.3800
1973-10-25,266.4500
1973-10-26,266.6700
1973-10-29,266.7400
1973-10-30,266.9500
1973-10-31,266.9500
1973-11-01,270.2700
1973-11-02,276.0100
1973-11-05,275.1800
1973-11-07,275.1800
1973-11-08,275.2500
1973-11-09,275.3300
1973-11-12,275.2500
1973-11-13,280.1900
1973-11-14,280.6600
1973-11-15,280.2700
1973-11-16,280.1100
1973-11-19,280.1100
1973-11-20,280.4300
1973-11-21,280.1100
1973-11-23,280.6600
1973-11-26,280.1100
1973-11-27,280.1100
1973-11-28,279.8000
1973-11-29,280.1100
1973-11-30,280.1100
1973-12-03,280.1100
1973-12-04,280.1100
1973-12-05,280.1100
